image_id,object_id,object,object_type,object_boundboxed,caption_id
4215128854,159312,The red flag,other,1,1
4215128854,159311,the march,other,1,1
4215128854,159311,the person,people,1,1
4215128854,159314,a green jacket,clothing,1,1
4215128854,159307,The people,people,1,2
4215128854,159307,crowd of people,people,1,3
4215128854,159310,the end of the street,scene,0,0
4215128854,159308,the street,scene,0,3
4215128854,159307,People,people,1,4
4215128854,159310,the street,scene,0,4
4215128854,159310,the street,scene,0,2
4215128854,159307,A large crowd of people,people,1,0
4223855717,159515,a truck,vehicles,1,4
4223855717,159518,Some people,people,1,4
4223855717,159523,various items,other,1,0
4223855717,159520,hand,bodyparts,1,0
4223855717,159517,A woman,people,1,1
4223855717,159519,curly hair,bodyparts,1,1
4223855717,159513,an older couple,people,1,1
4223855717,159516,the sidewalk,scene,0,1
4223855717,159516,the street,scene,0,3
4223855717,159512,A man,people,1,2
4223855717,159522,A line,other,0,0
4223855717,159515,a red delivery truck,vehicles,1,2
4223855717,159521,someone,people,1,2
4223855717,159524,a black coat,clothing,1,2
4223855717,159514,A woman,people,1,3
4223855717,159515,a truck,vehicles,1,3
4223855717,159515,a mobile sharping truck,vehicles,1,0
4223855717,159512,a man,people,1,3
4230838706,159706,A man,people,1,2
4230838706,159710,the window of a train car,vehicles,1,4
4230838706,159708,a train,vehicles/scene,1,0
4230838706,159711,a diagram,other,1,0
4230838706,159709,the door,other,1,0
4230838706,159706,A man,people,1,4
4230838706,159708,a train,vehicles/scene,1,3
4230838706,159707,a black suit,clothing,1,3
4230838706,159706,A man,people,1,3
4230838706,159712,a pole,other,1,2
4230838706,159706,An Asian man,people,1,1
4230838706,159707,a suit,clothing,1,1
4230838706,159708,a subway train,vehicles/scene,1,1
4230838706,159708,a subway,vehicles/scene,1,2
4230838706,159706,A man,people,1,0
4236435111,159914,women,people,1,4
4236435111,159914,Three,other,1,4
4236435111,159925,dress,clothing,1,0
4236435111,159919,a woman,people,1,0
4236435111,159915,floral top,clothing,1,0
4236435111,159926,white pants,clothing,1,0
4236435111,159913,A woman,people,1,0
4236435111,159922,a brown jacket,clothing,1,0
4236435111,159919,another woman,people,1,0
4236435111,159916,a gravel road,scene,1,4
4236435111,159923,all hurry,other,0,0
4236435111,159924,a purple dress,clothing,1,0
4236435111,159913,A woman,people,1,1
4236435111,159915,a blue-print blouse,clothing,1,1
4236435111,159917,a parking lot,scene,0,1
4236435111,159919,another woman,people,1,1
4236435111,159914,Three women,people,1,2
4236435111,159920,the wind,other,0,2
4236435111,159914,Three women,people,1,3
4236435111,159916,a gravel surface,scene,1,3
4236435111,159920,the wind,other,0,0
4239908991,160015,food outdoors,scene,1,1
4239908991,160013,a rock,other,1,0
4239908991,160009,two men,people,1,0
4239908991,160009,Two casually dressed men,people,1,1
4239908991,160010,a beer,other,1,1
4239908991,160009,Two bald guys,people,1,2
4239908991,160011,some food,other,1,3
4239908991,160009,2 men,people,1,3
4239908991,160013,a wall,other,1,2
4239908991,160010,a beer,other,1,4
4239908991,160009,Two men,people,1,4
4239908991,160016,the one,other,1,0
4239908991,160010,a glass of beer,other,1,3
4239908991,160014,blue and strip tee,scene,1,0
4253675317,160357,Several people,people,1,0
4253675317,160360,each other 's company,other,0,0
4253675317,160356,A house party,other,0,3
4253675317,160357,Small groups of people,people,1,1
4253675317,160361,separate rooms,scene,0,1
4253675317,160362,two women,people,1,2
4253675317,160356,a party,other,0,2
4253675317,160358,a house,scene,0,4
4253675317,160357,People,people,1,4
4253675317,160357,young people,people,1,3
4253675317,160356,a house party,other,0,0
4253675317,160359,the kitchen,scene,1,2
4256380972,160461,a red shirt,clothing,1,3
4256380972,160463,rubber gloves,clothing,1,0
4256380972,160462,boots,clothing,1,0
4256380972,160460,a large piece of cloth,other,1,0
4256380972,0,that,notvisual,0,0
4256380972,160464,"a wet , stone structure",other,1,0
4256380972,160459,A man,people,1,1
4256380972,160461,a red shirt,clothing,1,1
4256380972,160459,A man,people,1,0
4256380972,160462,boots,clothing,1,1
4256380972,160466,"small , square pools of dirty water",scene,1,1
4256380972,160459,A man,people,1,2
4256380972,160463,gloves,clothing,1,2
4256380972,160462,boots,clothing,1,2
4256380972,160465,some animal skins,clothing,1,2
4256380972,160459,Someone,people,1,3
4256380972,160460,many animal hides,other,1,3
4256380972,160460,brown cloth,other,1,1
4256380972,160459,Man,people,1,4
4256380972,160460,pieces of fabric,other,1,4
4260498576,160637,A man,people,1,4
4260498576,160634,a class,people,0,4
4260498576,160640,mathematics,other,0,4
4260498576,160634,a large group of students,people,0,3
4260498576,160637,A professor,people,1,3
4260498576,160638,a classroom,scene,0,2
4260498576,160634,a group of mixed older students,people,0,2
4260498576,160637,a professor,people,1,1
4260498576,160637,A professor,people,1,2
4260498576,160636,A lecture hall,scene,1,1
4260498576,160635,the front of the room,scene,0,0
4260498576,160637,the professor,people,1,0
4260498576,160639,attention,other,0,0
4260498576,160634,A classroom full of individuals,people,0,0
4260498576,160634,students,people,0,1
4289481690,161785,a car,vehicles,1,1
4289481690,161787,a diner,people/scene,1,0
4289481690,161784,the SWAN Restaurant,scene,1,0
4289481690,161788,a rainy night,scene,0,0
4289481690,161785,his SUV,vehicles,1,0
4289481690,161783,A person,people,1,1
4289481690,161784,Swan Restaurant,scene,1,1
4289481690,161783,A person,people,1,2
4289481690,161785,their car,vehicles,1,4
4289481690,161785,a car,vehicles,1,2
4289481690,161784,Swan Restaurant,scene,1,2
4289481690,161786,a rainy night,scene,0,2
4289481690,0,This,notvisual,0,0
4289481690,161783,A man,people,1,3
4289481690,161791,the rain,other,0,3
4289481690,161790,the snow,scene,0,1
4289481690,161786,a rainy night,scene,0,4
4289481690,161783,A person,people,1,4
4289481690,161784,Swan restaurant,scene,1,3
4294390957,161932,A man,people,1,4
4294390957,161932,A man,people,1,0
4294390957,161933,a blue suit,clothing,1,0
4294390957,161935,glasses,clothing,1,0
4294390957,161934,a podium,scene,1,0
4294390957,161934,a podium,scene,1,4
4294390957,161932,Man,people,1,1
4294390957,161932,A man,people,1,2
4294390957,161933,a suit,clothing,1,2
4294390957,161934,a lectern,other,1,2
4294390957,161932,A man,people,1,3
4294390957,161934,a podium,scene,1,3
4294390957,161933,suits,clothing,1,1
4294390957,161934,podium,scene,1,1
4298870292,162160,Several young children,people,1,0
4298870292,162158,winter clothes,clothing,1,0
4298870292,162156,the street,scene,0,0
4298870292,162154,the window,other,1,4
4298870292,162154,a store window,other,1,1
4298870292,162155,Stampen 's restaurant,scene,0,0
4298870292,162157,the streetlights,other,1,0
4298870292,162153,several adults,people,1,0
4298870292,162153,A group of people,people,1,1
4298870292,162158,winter clothes,clothing,1,1
4298870292,162165,the evening,scene,0,1
4298870292,162153,A group of people,people,1,2
4298870292,162163,dusk,other,0,2
4298870292,162153,A group of people,people,1,3
4298870292,162157,the streetlights,other,1,3
4298870292,162161,the town,scene,1,3
4298870292,162159,The people,people,1,4
4298870292,162164,peer,people,1,4
4298870292,162156,a sidewalk,scene,0,2
4302494415,162378,zip lock bags of small items,other,1,0
4302494415,162381,a black shirt,clothing,1,0
4302494415,162377,A man,people,1,1
4302494415,162378,zip lock bags,clothing,1,3
4302494415,162379,the floor,scene,1,1
4302494415,162378,full ziplock bags,clothing,1,1
4302494415,162377,a dark-haired man,people,1,0
4302494415,162377,A man,people,1,2
4302494415,162385,pink shorts,clothing,1,0
4302494415,162384,craft items,other,1,2
4302494415,162376,A blond woman,people,1,0
4302494415,162379,the floor,scene,1,4
4302494415,162383,baggies,other,1,4
4302494415,162376,a woman,people,1,2
4302494415,162379,the floor,scene,1,2
4302494415,162377,A man,people,1,4
4302494415,162380,Two people,people,1,3
4302494415,162379,the floor,scene,1,3
4302494415,162382,a pink headband,clothing,1,0
4302494415,162376,woman,people,1,4
4302494415,162376,a woman,people,1,1
4320494335,162931,a stroller,other,1,4
4320494335,162933,A man,people,1,0
4320494335,162935,a walk,other,0,4
4320494335,162928,woman,people,1,0
4320494335,162932,a sidewalk,scene,1,0
4320494335,162934,a residential area,scene,0,0
4320494335,162929,These two parents,people,1,1
4320494335,162937,time,other,0,1
4320494335,162936,their house,scene,1,1
4320494335,162930,their new baby boy,people,0,1
4320494335,162929,a couple,people,1,2
4320494335,162938,a baby carriage,vehicles,1,0
4320494335,162932,the street,scene,1,2
4320494335,162928,A brown-haired woman,people,1,3
4320494335,162930,baby,people,0,4
4320494335,162929,Couple,people,1,4
4320494335,162931,a baby stroller,other,1,3
4320494335,162930,a baby,people,0,2
4320863128,162939,A large group of people,people,1,3
4320863128,162948,passersby,people,1,2
4320863128,162942,their shared urban garden,scene,1,2
4320863128,162939,A group of people,people,1,2
4320863128,162943,vines,other,1,1
4320863128,162941,a city sidewalk,scene,0,1
4320863128,162940,teenagers,people,1,1
4320863128,162939,A group of people,people,1,1
4320863128,162945,the park,scene,0,0
4320863128,162943,branches and vines,other,1,0
4320863128,162949,prune,other,0,0
4320863128,162950,volunteers rake,other,1,0
4320863128,162942,the park,scene,1,0
4320863128,162941,public street,scene,0,4
4320863128,162947,landscape work,other,0,4
4320863128,162940,Four people,people,1,4
4320863128,162941,a sidewalk,scene,0,3
4320863128,162944,A community day,scene,0,0
4320863128,162946,families,other,0,0
4322110026,162993,short black hair,bodyparts,1,0
4322110026,162984,A man,people,1,0
4322110026,162985,a gray shirt,clothing,1,0
4322110026,162991,all,people,1,0
4322110026,162989,the bottom half of his face,bodyparts,1,0
4322110026,162988,his face,bodyparts,1,4
4322110026,162984,An Asian man,people,1,4
4322110026,162988,is face,bodyparts,1,3
4322110026,162985,a gray t-shirt,clothing,1,3
4322110026,162984,a guy,people,1,3
4322110026,162987,his beard,bodyparts,1,2
4322110026,162985,' t-shirt,clothing,1,2
4322110026,162986,cream,other,1,0
4322110026,162984,An asian man,people,1,2
4322110026,162988,his face,bodyparts,1,1
4322110026,162985,a gray ' station 18,other,1,2
4322110026,162989,his face,bodyparts,1,1
4322110026,162987,his beard,bodyparts,1,0
4322110026,162992,the mirror,other,0,1
4322110026,162984,A man,people,1,1
4322110026,162986,cream,other,1,1
4328448107,163316,Two girls,people,1,3
4328448107,163320,a cafeteria,scene,0,2
4328448107,163318,lunch,other,1,2
4328448107,163316,Two girls,people,1,2
4328448107,163316,Two students,people,1,4
4328448107,163318,lunch,other,1,4
4328448107,163319,a table,other,1,1
4328448107,163316,Two females,people,1,1
4328448107,163319,a table,other,1,0
4328448107,0,they,notvisual,0,0
4328448107,163316,Two young women,people,1,0
4328448107,163318,a meal,other,1,3
4328448107,163318,food,other,1,1
4329182834,163480,Two Asian girls,people,1,3
4329182834,163480,Two girls,people,1,1
4329182834,0,them,notvisual,0,0
4329182834,163483,the table,other,1,0
4329182834,163482,a green marker,other,1,0
4329182834,163485,its end,scene,0,1
4329182834,163480,a woman,people,1,2
4329182834,163481,a class,people,1,2
4329182834,0,the camera,notvisual,0,2
4329182834,163483,a table,other,1,3
4329182834,163483,a table,other,1,1
4329182834,163480,Two girls,people,1,0
4329182834,163483,a table,other,1,0
4329182834,163481,class,people,1,4
4329182834,163480,Two girls,people,1,4
4329182834,163482,a green marker,other,1,1
4329504863,163565,an unknown solider,other,1,3
4329504863,0,him,notvisual,0,2
4329504863,163569,an olive drab uniform,clothing,1,0
4329504863,163570,another man,people,1,2
4329504863,163572,his arm,bodyparts/people,1,2
4329504863,163566,sash,clothing,1,2
4329504863,163567,a yellow hat,clothing,1,2
4329504863,163572,his right arm,bodyparts/people,1,1
4329504863,163571,a plate of glass,other,1,1
4329504863,163565,A man,people,1,2
4329504863,163565,A man,people,1,1
4329504863,163573,a colorful yellow and green garment,other,1,1
4329504863,163565,A dark-complexioned man,people,1,0
4329504863,163570,another man,people,1,3
4329504863,163574,a fence,scene,1,0
4329504863,163570,a man,people,1,0
4329504863,163571,a raised platform,other,1,0
4329504863,163567,turban,clothing,1,0
4329504863,163568,a bright yellow belt,clothing,1,0
4329504863,163571,some sort of platform,other,1,4
4329504863,163565,A man,people,1,4
4329504863,0,the ground,notvisual,0,1
4329504863,163578,his right,scene,0,3
4329504863,163569,green,clothing,1,3
4337180031,0,the air,notvisual,0,2
4337180031,163851,a red plastic sled,other,1,1
4337180031,163849,A kid,people,1,0
4337180031,163850,a red and black coat,clothing,1,0
4337180031,163856,his back,other,0,0
4337180031,163852,the snow,scene,1,0
4337180031,163855,his arm,bodyparts/people,1,0
4337180031,0,the air,notvisual,0,0
4337180031,163851,a red sled,other,1,0
4337180031,0,him,notvisual,0,0
4337180031,163852,snow,scene,1,1
4337180031,163849,A child,people,1,1
4337180031,0,the air,notvisual,0,1
4337180031,163849,A child,people,1,2
4337180031,163851,his red sled,other,1,4
4337180031,163851,his sled,other,1,2
4337180031,0,he,notvisual,0,4
4337180031,163849,A child,people,1,4
4337180031,163852,the snow,scene,1,3
4337180031,163851,his sled,other,1,3
4337180031,163850,a red jacket,clothing,1,3
4337180031,163852,the snow,scene,1,2
4337180031,163854,a hand,bodyparts,1,1
4337180031,163857,his hand,bodyparts,1,2
4337180031,163850,a red coat,clothing,1,1
4337180031,163849,A young boy,people,1,3
4337739734,163884,A male,people,1,1
4337739734,163889,A man,people,1,0
4337739734,163890,a black shirt,clothing,1,0
4337739734,163896,jeans,clothing,1,0
4337739734,163895,glasses,clothing,1,0
4337739734,163888,food,other,1,0
4337739734,163884,a kid,people,1,0
4337739734,163892,an orange shirt,clothing,1,0
4337739734,163892,an orange shirt,clothing,1,1
4337739734,163886,a container,other,1,1
4337739734,163887,an orange substance,other,1,1
4337739734,163883,A man,people,1,2
4337739734,163887,something,other,1,2
4337739734,163886,a barrel,other,1,2
4337739734,163894,a plastic container,other,1,2
4337739734,163897,two men,people,1,3
4337739734,163888,food,other,1,3
4337739734,163883,A man,people,1,4
4337739734,163887,food,other,1,4
4337739734,163884,a boy,people,1,4
4342753575,164074,another man,people,1,2
4342753575,164071,a guitar,instruments,1,2
4342753575,164072,A man,people,1,2
4342753575,164071,a guitar,instruments,1,4
4342753575,164072,one,other,1,4
4342753575,164070,Two people,people,1,0
4342753575,164071,guitar,instruments,1,1
4342753575,164071,a guitar,instruments,1,0
4342753575,164070,Two men,people,1,1
4342753575,164070,Two men,people,1,4
4342753575,164072,one,other,1,1
4342753575,164075,emotion,other,0,3
4342753575,0,one of them,notvisual,0,0
4342753575,164070,Two young men,people,1,3
4351142771,164389,Two kids,people,1,2
4351142771,164393,a sunny day,scene,0,0
4351142771,164390,a balloon,other,1,0
4351142771,0,that,notvisual,0,0
4351142771,164391,water,scene,1,0
4351142771,0,fun,notvisual,0,0
4351142771,164392,big plastic balls,other,1,2
4351142771,164389,Two children,people,1,0
4351142771,164389,Two boys,people,1,3
4351142771,164391,the water,scene,1,3
4351142771,164389,These kids,people,1,1
4351142771,164392,the new balloons,other,1,1
4351142771,164391,a pool,scene,1,2
4351142771,0,them,notvisual,0,1
4351142771,164391,water,scene,1,1
4351142771,164392,huge bubbles,other,1,3
4354454868,164607,anther one,other,1,3
4354454868,164607,A girl,people,1,4
4354454868,164603,Two teenage girls,people,1,0
4354454868,164609,white steps,other,0,3
4354454868,164609,the stairs,other,0,4
4354454868,164603,A woman,people,1,3
4354454868,164605,a white pillar,other,1,0
4354454868,164610,a stairwell,other,0,2
